일자,주가(USD),PER(일별),매출(USD),영업이익(USD),영업이익률(%),순이익(USD),매출성장률YoY(%),순이익성장률YoY(%),EPS추정치,EPS실적,컨센서스,서프라이즈(%),자사주매입(USD),배당금지급(USD)
2024-10-01,116.9664535522461,36.807572292549345,35082000000.0,21869000000.0,62.33681090017673,19309000000.0,62.4935864545921,65.25972344502563,0.64,0.68,상회,5.66,-10997000000.0,-245000000.0
2024-10-02,118.81593322753906,37.38957554890643,35082000000.0,21869000000.0,62.33681090017673,19309000000.0,62.4935864545921,65.25972344502563,0.64,0.68,상회,5.66,-10997000000.0,-245000000.0
2024-10-03,122.81478118896484,38.647952467732544,35082000000.0,21869000000.0,62.33681090017673,19309000000.0,62.4935864545921,65.25972344502563,0.64,0.68,상회,5.66,-10997000000.0,-245000000.0
2024-10-04,124.88418579101562,39.29916276931269,35082000000.0,21869000000.0,62.33681090017673,19309000000.0,62.4935864545921,65.25972344502563,0.64,0.68,상회,5.66,-10997000000.0,-245000000.0
2024-10-07,127.68339538574219,40.180031654286395,35082000000.0,21869000000.0,62.33681090017673,19309000000.0,62.4935864545921,65.25972344502563,0.64,0.68,상회,5.66,-10997000000.0,-245000000.0
2024-10-08,132.85189819335938,41.806481246952195,35082000000.0,21869000000.0,62.33681090017673,19309000000.0,62.4935864545921,65.25972344502563,0.64,0.68,상회,5.66,-10997000000.0,-245000000.0
2024-10-09,132.61196899414062,41.73097916001072,35082000000.0,21869000000.0,62.33681090017673,19309000000.0,62.4935864545921,65.25972344502563,0.64,0.68,상회,5.66,-10997000000.0,-245000000.0
2024-10-10,134.7713623046875,42.410507545903855,35082000000.0,21869000000.0,62.33681090017673,19309000000.0,62.4935864545921,65.25972344502563,0.64,0.68,상회,5.66,-10997000000.0,-245000000.0
2024-10-11,134.76136779785156,42.40736242589961,35082000000.0,21869000000.0,62.33681090017673,19309000000.0,62.4935864545921,65.25972344502563,0.64,0.68,상회,5.66,-10997000000.0,-245000000.0
2024-10-14,138.0304412841797,43.436090364752026,35082000000.0,21869000000.0,62.33681090017673,19309000000.0,62.4935864545921,65.25972344502563,0.64,0.68,상회,5.66,-10997000000.0,-245000000.0
2024-10-15,131.56228637695312,41.40065993049674,35082000000.0,21869000000.0,62.33681090017673,19309000000.0,62.4935864545921,65.25972344502563,0.64,0.68,상회,5.66,-10997000000.0,-245000000.0
