일자,주가(USD),PER(일별),매출(USD),영업이익(USD),영업이익률(%),순이익(USD),매출성장률YoY(%),순이익성장률YoY(%),EPS추정치,EPS실적,컨센서스,서프라이즈(%),자사주매입(USD),배당금지급(USD)
2024-12-27,90.97602844238281,39.95033765377593,169588000000.0,6708000000.0,3.9554685473028752,4577000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-977000000.0,-1668000000.0
2024-12-30,89.89415740966797,39.475255219482044,169588000000.0,6708000000.0,3.9554685473028752,4577000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-977000000.0,-1668000000.0
2024-12-31,89.67579650878906,39.37936631479084,169588000000.0,6708000000.0,3.9554685473028752,4577000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-977000000.0,-1668000000.0
2025-01-02,89.32839965820312,39.22681380487823,169588000000.0,6708000000.0,3.9554685473028752,4577000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-977000000.0,-1668000000.0
2025-01-03,90.10259246826172,39.56678538531005,169588000000.0,6708000000.0,3.9554685473028752,4577000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-977000000.0,-1668000000.0
2025-01-06,90.74773406982422,39.85008665992265,169588000000.0,6708000000.0,3.9554685473028752,4577000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-977000000.0,-1668000000.0
2025-01-07,90.13236236572266,39.57985825160071,169588000000.0,6708000000.0,3.9554685473028752,4577000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-977000000.0,-1668000000.0
2025-01-08,91.11497497558594,40.011353297262744,169588000000.0,6708000000.0,3.9554685473028752,4577000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-977000000.0,-1668000000.0
2025-01-10,92.30601501464844,40.534375158453884,169588000000.0,6708000000.0,3.9554685473028752,4577000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-977000000.0,-1668000000.0
2025-01-13,90.84699249267578,39.893674048554516,169588000000.0,6708000000.0,3.9554685473028752,4577000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-977000000.0,-1668000000.0
2025-01-14,90.11251831054688,39.57114412417324,169588000000.0,6708000000.0,3.9554685473028752,4577000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-977000000.0,-1668000000.0
2025-01-15,90.65840911865234,39.810861360452876,169588000000.0,6708000000.0,3.9554685473028752,4577000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-977000000.0,-1668000000.0
2025-01-16,90.61870574951172,39.79342640500013,169588000000.0,6708000000.0,3.9554685473028752,4577000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-977000000.0,-1668000000.0
2025-01-17,91.2539291381836,40.072372291048445,169588000000.0,6708000000.0,3.9554685473028752,4577000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-977000000.0,-1668000000.0
2025-01-21,92.38542938232422,40.569248419658265,169588000000.0,6708000000.0,3.9554685473028752,4577000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-977000000.0,-1668000000.0
2025-01-22,92.5343017578125,40.63462280200826,169588000000.0,6708000000.0,3.9554685473028752,4577000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-977000000.0,-1668000000.0
2025-01-23,93.10997009277344,40.887416254877465,169588000000.0,6708000000.0,3.9554685473028752,4577000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-977000000.0,-1668000000.0
2025-01-24,94.05289459228516,41.30148304568454,169588000000.0,6708000000.0,3.9554685473028752,4577000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-977000000.0,-1668000000.0
2025-01-27,96.6731948852539,42.45213650078328,169588000000.0,6708000000.0,3.9554685473028752,4577000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-977000000.0,-1668000000.0
2025-01-28,96.56401062011719,42.40419037328824,169588000000.0,6708000000.0,3.9554685473028752,4577000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-977000000.0,-1668000000.0
2025-01-29,96.7724380493164,42.49571718881735,169588000000.0,6708000000.0,3.9554685473028752,4577000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-977000000.0,-1668000000.0
2025-01-30,97.91386413574219,42.996952056290354,169588000000.0,6708000000.0,3.9554685473028752,4577000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-977000000.0,-1668000000.0
2025-01-31,97.42752075195312,40.648990971648466,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-1445000000.0,-1684000000.0
2025-02-03,98.7972183227539,41.2204601392887,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-1445000000.0,-1684000000.0
2025-02-04,100.0180435180664,41.72981634541205,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-1445000000.0,-1684000000.0
2025-02-05,101.69542694091797,42.42965909092417,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-1445000000.0,-1684000000.0
2025-02-06,102.08251953125,42.591162976973564,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-1445000000.0,-1684000000.0
2025-02-07,100.39520263671875,41.887175759781286,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-1445000000.0,-1684000000.0
